4.322087630358085868e-10,1.584768735913652004e-10,3.731787272736074031e-10,5.173153808087933429e-10,2.659877409451441593e-10
4.335111473642476973e-10,1.008380647355808720e-10,2.460986555065653693e-10,2.987680612716302203e-10,1.713209115979315628e-10
4.348174561964998911e-10,1.116468824893062514e-10,2.628963329294523644e-10,3.644386858359284295e-10,1.873838279858275685e-10
4.361277013583620496e-10,1.069050944113829820e-10,2.606123855911448501e-10,2.986020415396872346e-10,1.814684950667572608e-10
4.374418947112623763e-10,1.183118230355079705e-10,2.781621951545586517e-10,3.288552844912907745e-10,1.983301836328689694e-10
4.387600481523749607e-10,7.812684542269946515e-11,1.900186743599436147e-10,2.494382450016016366e-10,1.323784997862270350e-10
4.400821736147203849e-10,6.566219655366138480e-11,1.598395858614412447e-10,2.007182881881741025e-10,1.113333657636335111e-10
4.414082830672808046e-10,4.926385957784085067e-11,1.160136051818790405e-10,1.608252884240309760e-10,8.268904865634698852e-11
4.427383885151012786e-10,4.408261906568945384e-11,1.037216587535760708e-10,1.437718187066544916e-10,7.394147250881659402e-11
4.440725019994053164e-10,5.950798357464657405e-11,1.401721004656464007e-10,1.943195367335178899e-10,9.990260974179866701e-11
4.454106355976981195e-10,9.122003098923032288e-11,2.152276779033733427e-10,2.826406831012718057e-10,1.533411492179342207e-10
4.467528014238780451e-10,8.494385681644810811e-11,1.994178871173157657e-10,2.763543554520780324e-10,1.422291757875689541e-10
4.480990116283493605e-10,7.738338706039003213e-11,1.822316004460498751e-10,2.526193946821787995e-10,1.298862047192036958e-10
4.494492783981257960e-10,7.229226744613649001e-11,1.702448719132133666e-10,1.899243776986476684e-10,1.213422151755284597e-10
4.508036139569480560e-10,1.112126141269976143e-10,2.617801428071217324e-10,3.628768981303822738e-10,1.866020809145816980e-10
4.521620305653873721e-10,4.642828951768336978e-11,1.092598462053654047e-10,1.514515387662568738e-10,7.788682388696343377e-11
4.535245405209636345e-10,9.685399753421514106e-11,2.273708297547540411e-10,3.021050265966514913e-10,1.621673231480008934e-10
4.548911561582493583e-10,1.061882300490364782e-10,2.496451678497832910e-10,2.888942019915815819e-10,1.779992843053382712e-10
4.562618898489889529e-10,6.146877062677860550e-11,1.448642264014886550e-10,1.542298200836717420e-10,1.032356849681832804e-10
4.576367540022039802e-10,9.214055831071384398e-11,2.170293690434971019e-10,2.184430415364653899e-10,1.546816853697630585e-10
4.590157610643083917e-10,6.898167215587965278e-11,1.623729520884316323e-10,1.971512867967199368e-10,1.157431995659536511e-10
4.603989235192241784e-10,8.901738580948053977e-11,2.097458133954134317e-10,2.117584315768414633e-10,1.494804745540694714e-10
4.617862538884874568e-10,7.061392889609571273e-11,1.662751303211962608e-10,2.283228652232436776e-10,1.185153245157148359e-10
4.631777647313694441e-10,1.353191605537954660e-10,3.112720423516294936e-10,4.196426875896649195e-10,2.254084521673074232e-10
4.645734686449831128e-10,1.368414097376638457e-10,3.223961187837794678e-10,4.138050518351899535e-10,2.297667438273579254e-10
4.659733782644040106e-10,7.138072966428653637e-11,1.644414694913534954e-10,2.097286309663561610e-10,1.190429270841274734e-10
4.673775062627775874e-10,9.687667861972198382e-11,2.282078636914136430e-10,2.943615981082292518e-10,1.626453665079270779e-10
4.687858653514414109e-10,1.218464697265524320e-10,2.870855499473732353e-10,3.230272081016428798e-10,2.046000422354870321e-10
4.701984682800333206e-10,8.664166186883671085e-11,2.039929528237186123e-10,2.827799203778849878e-10,1.454031695263754237e-10
4.716153278366101802e-10,5.738161841370261873e-11,1.351688717903573860e-10,1.443519032813759457e-10,9.633614839680660453e-11
4.730364568477663706e-10,5.333496578451199509e-11,1.257285556325660699e-10,1.743117894102672978e-10,8.959405377411660591e-11
4.744618681787426682e-10,1.020865354563312096e-10,2.402337740736740057e-10,3.198556839547290101e-10,1.712540990141791400e-10
4.758915747335510453e-10,1.214366667515301867e-10,2.863368593503830506e-10,3.195526258664463665e-10,2.040328439390926808e-10
4.773255894550837547e-10,7.404578333446477531e-11,1.703049922266129357e-10,2.295951124282364016e-10,1.233299597990295475e-10
4.787639253252377173e-10,5.033305546425974739e-11,1.158638498055104773e-10,1.303404448818466110e-10,8.389028162780650507e-11
4.802065953650247432e-10,8.011129762423365956e-11,1.887323208990416945e-10,1.999351488623572181e-10,1.345080127692960631e-10
4.816536126346970571e-10,8.295391082330612794e-11,1.955495496894787743e-10,2.450157353365923776e-10,1.393481848130958730e-10
4.831049902338576231e-10,9.484278284202030609e-11,2.180228301119686467e-10,2.939115487615921803e-10,1.579044449353316070e-10
4.845607413015869103e-10,8.405105803579493558e-11,1.929482060151448514e-10,2.600735614550332898e-10,1.397848908145619462e-10
4.860208790165543551e-10,7.848552187503757134e-11,1.848048357393486916e-10,2.138312019055345093e-10,1.317239479654234526e-10
4.874854165971413013e-10,3.968553847676836157e-11,9.133716793568722266e-11,1.070548320238405267e-10,6.613508951457268923e-11
4.889543673015631125e-10,1.307040933721743836e-10,3.013594426104034651e-10,4.063849723069262427e-10,2.181220750604960942e-10
4.904277444279825991e-10,1.180418232406237505e-10,2.772683781425834972e-10,3.226353417598184378e-10,1.977324979023173685e-10
4.919055613146379214e-10,5.903492939043025461e-11,1.358308540341711668e-10,1.831285625402444039e-10,9.835806074128614042e-11
4.933878313399560163e-10,6.499841308752574163e-11,1.494788234123803570e-10,2.015159571135244174e-10,1.082508817434900574e-10
4.948745679226812243e-10,9.465988661008457740e-11,2.182079065337078734e-10,2.834769883090360010e-10,1.579447185780318951e-10
4.963657845219887164e-10,1.249393329039544110e-10,2.865763932551394520e-10,3.862415089346843333e-10,2.076514461177973138e-10
4.978614946376146719e-10,7.983028729389886279e-11,1.877118970440655076e-10,2.601765976958089705e-10,1.338352317622056207e-10
4.993617118099711527e-10,2.416704559250520169e-10,5.569364751797488857e-10,7.509855383927366749e-10,4.031495932890246248e-10
5.008664496202721454e-10,7.126620845352801925e-11,1.678401508849610475e-10,2.050190494836826643e-10,1.196269859588736235e-10
5.023757216906590857e-10,6.588398612108705043e-11,1.518968020449615467e-10,1.930522543471597323e-10,1.099434682691893697e-10
5.038895416843168703e-10,7.794301199710297908e-11,1.836208851874603705e-10,2.210943478592356622e-10,1.308662021875859266e-10
5.054079233056068267e-10,9.924309177813410653e-11,2.276855330795522512e-10,2.881057756377499432e-10,1.649709805676092396e-10
5.069308803001812772e-10,9.701696207703725196e-11,2.223874320083751112e-10,2.733210933030131868e-10,1.611608113938654595e-10
5.084584264551169223e-10,9.070743770518234486e-11,2.087097873346080080e-10,2.752778782342804856e-10,1.511289588832860556e-10
5.099905755990310588e-10,1.247774855736159406e-10,2.871507446402533052e-10,3.871417121552657558e-10,2.079214219844421265e-10
5.115273416022154807e-10,6.089973280519278649e-11,1.401400812924175830e-10,1.889393831530053637e-10,1.014745839371443897e-10
5.130687383767543513e-10,6.638779139150937975e-11,1.525617136694226530e-10,2.056567601686423855e-10,1.105005512971367899e-10
5.146147798766535547e-10,8.475034122614851811e-11,1.953697139255718357e-10,2.035511202387163740e-10,1.414128082215931800e-10
5.161654800979699417e-10,7.025336628526148755e-11,1.618915156374825055e-10,2.095003904276466956e-10,1.171896522612857446e-10
5.177208530789307548e-10,7.853982766763588167e-11,1.807411667368103571e-10,2.436796829182553591e-10,1.308723037076100792e-10
5.192809129000693888e-10,9.854738120342951543e-11,2.323260025508088615e-10,2.527299798096983927e-10,1.655527647084349378e-10
5.208456736843436780e-10,6.460554784616963423e-11,1.485699179171987828e-10,2.002908915050475480e-10,1.075935341362253618e-10
5.224151495972733111e-10,9.113781317649934564e-11,2.091043300955917177e-10,2.755353985748981823e-10,1.515056174552962862e-10
5.239893548470586352e-10,7.933326045641636147e-11,1.826555092783247998e-10,2.206083810093766259e-10,1.322453898944174487e-10
5.255683036847183816e-10,6.828767700876030876e-11,1.563969286677222478e-10,2.107513848005154827e-10,1.133595931290075417e-10
5.271520104042108475e-10,1.417577196701678174e-10,3.262944181647686615e-10,4.399268698956911442e-10,2.362544822980344938e-10
5.287404893425664519e-10,1.394330908641660198e-10,3.197589991880743886e-10,4.242858978088897808e-10,2.317034273394809264e-10
5.303337548800214283e-10,7.394911391696103751e-11,1.702034572277896850e-10,1.947466641005385168e-10,1.232381462957874133e-10
5.319318214401396274e-10,7.185512737911879106e-11,1.653784452573482469e-10,1.872626553070121128e-10,1.197459831633298246e-10
5.335347034899520005e-10,4.791716384882307422e-11,1.102551444581472726e-10,1.389972371551417170e-10,7.983673887681338459e-11
5.351424155400792286e-10,7.539270268238075284e-11,1.730194927721403295e-10,2.332007291670936187e-10,1.253543540333290504e-10
5.367549721448714129e-10,7.236547070653767753e-11,1.639326718989536981e-10,2.166751062780945811e-10,1.200526847058496699e-10
5.383723879025312210e-10,8.191924425709475542e-11,1.882830211362182168e-10,2.193873990862825463e-10,1.363692228507534182e-10
5.399946774552549217e-10,1.509532978982656610e-10,3.472928166985885303e-10,4.475190891109789521e-10,2.514841397863412438e-10
5.416218554893569785e-10,1.042099421830744308e-10,2.400801047565473708e-10,3.116343678935236333e-10,1.737985660958386672e-10
5.432539367354063279e-10,1.763215189793871983e-10,4.059297267399960064e-10,5.341269522868389844e-10,2.939027277835034777e-10
5.448909359683637948e-10,1.001370287797425730e-10,2.269979146380006736e-10,3.000513351059287642e-10,1.662136623631523169e-10
5.465328680077064798e-10,1.178477163808834931e-10,2.712741694839170534e-10,3.657477404362882113e-10,1.964150247222082670e-10
5.481797477175729292e-10,1.150110960546973679e-10,2.645445525411489909e-10,3.566239654269883961e-10,1.915727379492984631e-10
5.498315900068869020e-10,8.043973577202878894e-11,1.850516788528543562e-10,2.494815304728630110e-10,1.340029324209619738e-10
5.514884098295021266e-10,1.318337854910476339e-10,2.982587460721733172e-10,3.531568501896875871e-10,2.184835942514997916e-10
5.531502221843287561e-10,1.098882602451575654e-10,2.433402578191985746e-10,2.433402578191985746e-10,1.833940567012993508e-10
5.548170421154781245e-10,8.293510471521101921e-11,1.909042585963730237e-10,2.374665413831451437e-10,1.382246619774412127e-10
5.564888847123907534e-10,4.985611411166202408e-11,1.147416066543244529e-10,1.257395787383193900e-10,8.308160785945295038e-11
5.581657651099763520e-10,3.409904815971546120e-11,7.708279055926034237e-11,1.018604120255524134e-10,5.647508109224311617e-11
5.598476984887547481e-10,8.975865623077758293e-11,2.027981593025672010e-10,2.679713971862712044e-10,1.485973043672635686e-10
5.615347000749848248e-10,7.000180458001309849e-11,1.611451687031794239e-10,2.032296278337753392e-10,1.166753116882109534e-10
5.632267851408118622e-10,8.820837701327071555e-11,1.985731109075047786e-10,2.622897583795057691e-10,1.456119938261967930e-10
5.649239690043960606e-10,8.542650645898497843e-11,1.965266010337355674e-10,2.649487940592155484e-10,1.423120000886395777e-10
5.666262670300609157e-10,1.094545455727778425e-10,2.476857482813938172e-10,3.200261153466739201e-10,1.814284889572251342e-10
5.683336946284232931e-10,5.913105559229368386e-11,1.355727435694918962e-10,1.827121465585272579e-10,9.824374124588391806e-11
5.700462672565415970e-10,8.638248354431739573e-11,1.985655129097983132e-10,2.676757407781728978e-10,1.438129748256898683e-10
5.717640004180477051e-10,6.308683847023613451e-11,1.427027405370390130e-10,1.885857291889314913e-10,1.045377807042086918e-10
5.734869096632912089e-10,1.240272174148350578e-10,2.808517484609776927e-10,3.711950626358313264e-10,2.056933126412252556e-10
5.752150105894831358e-10,1.247991858012811605e-10,2.827898599571656508e-10,3.283561318393564140e-10,2.070834905894390645e-10
5.769483188408294355e-10,2.969640909386455882e-11,6.718000008984369970e-11,8.878125731909600864e-11,4.921213782682605242e-11
5.786868501086819405e-10,1.085902140177100313e-10,2.457290425324721259e-10,3.186265369816630863e-10,1.799956110299738767e-10
5.804306201316706116e-10,1.698988294881062695e-10,3.845123981547023168e-10,5.081719623730000849e-10,2.816462168764287147e-10
5.821796446958556358e-10,7.720953697572961134e-11,1.776275526008105860e-10,2.331255493096346766e-10,1.286264120298582952e-10
5.839339396348613261e-10,9.085766815460608725e-11,2.090987236734385233e-10,2.638209906519861267e-10,1.514046227786940068e-10
5.856935208300283226e-10,7.488247124178987135e-11,1.694387977109380411e-10,2.239257126741938448e-10,1.241151016565688624e-10
5.874584042105490435e-10,1.786089275740807404e-10,4.038842314047141140e-10,5.337360290673125577e-10,2.958880921736284765e-10
5.892286057536163708e-10,9.185840830103896025e-11,2.075584770270723013e-10,2.742636308426515072e-10,1.520828940306656112e-10
5.910041414845703715e-10,9.234029705243599819e-11,2.124762816709192329e-10,2.810234610833115411e-10,1.538556067659100867e-10
5.927850274770366434e-10,9.620055354382740308e-11,2.179459032060414892e-10,2.880711847808620964e-10,1.596067591515708970e-10
5.945712798530798604e-10,2.088472203027256725e-10,4.723969794555035344e-10,6.242835822982708354e-10,3.460599521554925486e-10
5.963629147833416021e-10,1.226467152904076372e-10,2.770303472496482258e-10,3.660492218368644949e-10,2.030010072532774463e-10
5.981599484871948289e-10,9.384888341903953868e-11,2.122777241473318214e-10,2.805294213264571764e-10,1.555067427219709492e-10
5.999623972328826422e-10,1.009979323287743683e-10,2.279558746483145310e-10,3.011839029357412738e-10,1.670684052369557364e-10
6.017702773376738975e-10,7.877454533426929137e-11,1.783729095302318387e-10,2.357497872368224814e-10,1.306398070908900620e-10
6.035836051680033081e-10,1.031702170438345690e-10,2.336495258729448124e-10,2.944926613418967923e-10,1.711186236583680029e-10
6.054023971396226126e-10,1.073053647041679226e-10,2.431212493848713451e-10,3.093350366216416288e-10,1.780388510303455883e-10
6.072266697177536028e-10,6.142610465286496592e-11,1.390196418106059500e-10,1.837287018417944785e-10,1.018283331760673832e-10
6.090564394172277111e-10,7.206775759907048254e-11,1.629812759653796242e-10,2.153801287645904986e-10,1.193987968739936317e-10
6.108917228026463794e-10,6.503892301614760703e-11,1.470824416713070902e-10,1.943687262665982673e-10,1.077517000685813525e-10
6.127325364885199228e-10,9.817279230139684459e-11,2.186336757216912067e-10,2.767316465672376226e-10,1.616695765175712875e-10
6.145788971394289327e-10,8.662418140013847254e-11,1.965697334713730020e-10,2.306689867551263435e-10,1.439018605068849603e-10
6.164308214701647942e-10,5.123369538065905139e-11,1.159649304881781082e-10,1.532612592666764434e-10,8.493944133120018334e-11
6.182883262458906764e-10,9.961064206680149198e-11,2.253778671727846314e-10,2.636916896104748876e-10,1.650938387716709524e-10
6.201514282822850477e-10,7.319054635470448158e-11,1.654784149927860056e-10,2.186748334453036072e-10,1.212347935795245971e-10
6.220201444456973931e-10,8.511062783871746605e-11,1.927674859972593502e-10,2.547822139063149421e-10,1.411746901402569726e-10
6.238944916533044477e-10,9.129111666246824741e-11,2.038118433684206381e-10,2.652934327233459094e-10,1.506318862893680353e-10
6.257744868732552635e-10,9.421120889935680262e-11,2.103320214293644944e-10,2.569456194660656230e-10,1.554505871031062795e-10
6.276601471248343706e-10,1.210033193894482441e-10,2.739056308948839611e-10,3.620010777855218955e-10,2.006212284109932038e-10
6.295514894786055004e-10,1.064959848894492074e-10,2.378459280193272686e-10,3.096079555520610837e-10,1.757720006404049834e-10
6.314485310565767108e-10,1.070270442354731340e-10,2.390252618432519809e-10,3.111411401715312900e-10,1.766445298384892513e-10
6.333512890323452468e-10,7.981469351512810454e-11,1.781779976855128781e-10,2.319255492234596663e-10,1.316884775818820947e-10
6.352597806312629760e-10,9.200343738977395960e-11,2.081159335717209496e-10,2.750317264621481415e-10,1.524560071654836966e-10
6.371740231305832141e-10,1.774520192972712646e-10,4.012659609955031253e-10,5.302640538922975821e-10,2.939701983671380064e-10
6.390940338596218172e-10,7.468943213951271942e-11,1.663679993835503681e-10,2.165034199482544877e-10,1.230165500838799311e-10
6.410198301999166218e-10,1.597985515215703120e-10,3.611928523789843140e-10,4.487781379488069015e-10,2.646374221979298463e-10
6.429514295853768538e-10,1.322736854748522334e-10,2.992573768156117613e-10,3.954694958147773541e-10,2.192147430477018672e-10
6.448888495024509429e-10,7.558313338116679544e-11,1.686887534594119879e-10,2.195686466419699406e-10,1.246817219872392930e-10
6.468321074902743810e-10,1.317322875076893927e-10,2.941751542468891594e-10,3.770466764685040612e-10,2.174051965944707385e-10
6.487812211408385707e-10,1.032289205934948633e-10,2.310473059808031819e-10,3.008234941904632624e-10,1.706706181813697651e-10
6.507362080991406483e-10,3.991094263383494636e-11,8.910027570755339534e-11,1.159783155484911595e-10,6.585208647402979544e-11
6.526970860633525386e-10,1.547061423314951223e-10,3.455810819743289164e-10,4.498544165665756215e-10,2.553800945682387177e-10
6.546638727849728463e-10,1.770581954950550392e-10,4.006339532290280016e-10,5.294384536270726345e-10,2.934674154634239925e-10
6.566365860689911546e-10,1.125165357698355018e-10,2.545552949951860439e-10,2.952911164063936994e-10,1.864694615321836778e-10
6.586152437740529440e-10,1.410030125468209640e-10,3.147960288786750832e-10,4.097525929803407064e-10,2.326578814369357075e-10
6.605998638126124146e-10,1.451112477338255833e-10,3.241842108687152115e-10,3.991601537863881221e-10,2.395625742295172333e-10
6.625904641511050562e-10,9.772779500584405203e-11,2.181991339170007080e-10,2.840235829738468487e-10,1.612625271310004504e-10
6.645870628100996427e-10,1.767306235764628387e-10,3.946567034495637971e-10,5.136982794445730176e-10,2.916652689128391148e-10
6.665896778644722505e-10,9.344703115007546546e-11,2.086912209896411970e-10,2.650548911349021892e-10,1.542287976823049596e-10
6.685983274435587696e-10,8.698845206140944896e-11,1.943325220614367054e-10,2.396208108464286768e-10,1.436064637540297894e-10
6.706130297313301628e-10,1.092443267464035486e-10,2.439509818801167459e-10,3.175490866986364421e-10,1.802887938343071869e-10
6.726338029665461143e-10,1.185812357085954971e-10,2.681013323562504598e-10,3.181221713210077821e-10,1.964193613117635374e-10
6.746606654429311159e-10,1.256212562274631165e-10,2.804939977328891370e-10,3.651038020116820348e-10,2.072997811181504660e-10
6.766936355093301835e-10,8.227806451695119567e-11,1.837819732599160515e-10,2.392341855891507992e-10,1.358141324049909897e-10
6.787327315698796705e-10,1.281662897972131564e-10,2.862016732700580628e-10,3.725466104008551531e-10,2.115141652667236861e-10
6.807779720841773558e-10,1.536944491290136968e-10,3.431582075115400063e-10,4.466770878121790016e-10,2.536148214166221055e-10
6.828293755674401263e-10,1.145824288940172836e-10,2.558474546841325382e-10,3.206318592340885227e-10,1.890843266716840062e-10
6.848869605906832673e-10,1.219547387203959748e-10,2.722808603082846513e-10,3.544174342766866491e-10,2.012337572325009572e-10
6.869507457808763865e-10,9.471733619752290810e-11,2.116652173312773593e-10,2.755439756149479745e-10,1.564046378324804675e-10
6.890207498211241530e-10,1.157734728991649639e-10,2.581966850816799141e-10,3.360474503114991648e-10,1.908682856789321604e-10
6.910969914508234616e-10,1.112718099930712042e-10,2.475322396217349824e-10,3.220846183026196886e-10,1.830805382441997077e-10
6.931794894658451020e-10,1.275126128812527014e-10,2.846912031365731327e-10,3.705730652114930720e-10,2.104059901089008857e-10
6.952682627186929916e-10,9.450485208465765064e-11,2.090900861853892794e-10,2.690444021573025885e-10,1.555713299282536536e-10
6.973633301186806748e-10,8.438927335035385342e-11,1.864684483467918134e-10,2.399040504592945863e-10,1.387771726034772483e-10
6.994647106321051343e-10,1.289795313514174703e-10,2.856484458230251070e-10,3.675928137644856043e-10,2.124895016558817415e-10
7.015724232824091256e-10,8.554699831864167219e-11,1.909994537371982775e-10,2.486174982454097084e-10,1.411607770944515501e-10
7.036864871503654313e-10,7.369183422333265698e-11,1.648013982054661920e-10,2.145533431897338252e-10,1.217569341705347884e-10
7.058069213742371271e-10,9.979403335860826400e-11,2.202996091094861994e-10,2.834028395775635234e-10,1.639876802832388934e-10
7.079337451499631811e-10,8.702081793042522559e-11,1.944147108610818818e-10,2.530804825737856455e-10,1.436656551426038817e-10
7.100669777313199599e-10,1.085538683466117079e-10,2.403922715825859506e-10,3.093517092534940428e-10,1.788271428291708697e-10
7.122066384301077588e-10,1.538216364330785064e-10,3.433457604875356944e-10,4.469092393927831899e-10,2.537681900432865118e-10
7.143527466163149965e-10,1.245970578944355813e-10,2.755153951080265373e-10,3.544963714656623818e-10,2.050181449355023644e-10
7.165053217182983338e-10,2.054478956926957066e-10,4.539058512892776767e-10,5.839571939163672720e-10,3.378252849448220354e-10
7.186643832229625855e-10,6.928327214772054460e-11,1.547774657084406560e-10,2.014813016572385852e-10,1.143765851341413303e-10
7.208299506759268803e-10,1.498317370087529948e-10,3.311888753467352676e-10,4.261101831388841401e-10,2.464659843680857419e-10
7.230020436817137748e-10,8.456170045683626740e-11,1.867390804755846288e-10,2.402382520729675548e-10,1.389956715911135281e-10
7.251806819039144832e-10,1.002953660569522567e-10,2.215310743170854668e-10,2.850037741024455100e-10,1.648851738745872745e-10
7.273658850653788182e-10,1.924051507610013971e-10,4.253257930375020048e-10,5.472217695998617434e-10,3.165179075765042741e-10
7.295576729483821783e-10,1.654734040533246105e-10,3.658575839892074822e-10,4.707297285386617055e-10,2.722511461572155944e-10
7.317560653948162128e-10,6.168033301756408705e-11,1.362875615388295444e-10,1.753426484871527342e-10,1.014309951664906790e-10
7.339610823063578773e-10,2.169864728299688809e-10,4.793532675292184299e-10,6.167064283416536800e-10,3.567699282697187402e-10
7.361727436446546181e-10,1.984970260524402928e-10,4.430333679042409708e-10,5.766637613285300786e-10,3.274526833843883187e-10
7.383910694315091441e-10,1.837384569191856542e-10,4.093739064040502999e-10,5.327536626488186584e-10,3.026840762805803707e-10
7.406160797490502394e-10,1.096627503468693464e-10,2.423766553036242262e-10,3.118423998110267328e-10,1.803765369526030027e-10
7.428477947399267374e-10,1.249033782952131364e-10,2.760134166412227267e-10,3.551132325333183735e-10,2.054164051656348647e-10
7.450862346074776095e-10,1.154921206449748661e-10,2.544186145204841426e-10,3.272254935553678418e-10,1.894673261420786232e-10
7.473314196159269730e-10,7.466607498365138426e-11,1.649246175921246338e-10,2.121788398549408905e-10,1.227525340942144421e-10
7.495833700905560417e-10,3.749070158126852966e-10,8.285190330109860988e-10,1.065961246523669347e-09,6.165988131196508761e-10
7.518421064178980295e-10,1.248559259464142669e-10,2.753720354562668482e-10,3.542184224073391209e-10,2.050214333689689529e-10
7.541076490459133068e-10,1.306659431187707446e-10,2.880231060531405389e-10,3.704705392991276855e-10,2.144655415833286355e-10
7.563800184841779969e-10,1.439630245774171494e-10,3.180441210000660858e-10,4.091778798984341051e-10,2.367103046127324073e-10
7.586592353040754689e-10,1.342181030336286917e-10,2.965608600886673641e-10,3.815449195175546156e-10,2.207140162209589905e-10
7.609453201389706657e-10,1.476566379366175242e-07,3.239916073778496295e-07,4.095874233565472159e-07,2.424190317774112347e-07
7.632382936844097648e-10,1.034998433568094345e-10,2.284399448267894159e-10,2.938703347132246323e-10,1.700533713617162439e-10
7.655381766982953337e-10,6.800365114091450058e-11,1.502637008312470551e-10,1.933245980958694212e-10,1.118319920818386676e-10
7.678449900010860943e-10,1.195288437171540210e-10,2.634737724210461008e-10,3.388929122918192191e-10,1.961861034814730666e-10
7.701587544759733189e-10,7.202310426030727221e-11,1.591842946633496828e-10,2.048068437361517464e-10,1.184650163290770023e-10
7.724794910690826622e-10,7.028333608607840676e-11,1.543459642395549291e-10,1.967706673785070820e-10,1.154654616938553312e-10
7.748072207896521088e-10,1.171113826034165015e-10,2.587676230731523957e-10,3.329216820993832698e-10,1.925858090864540563e-10
7.771419647102274979e-10,1.267400397699590203e-10,2.777859947965043923e-10,3.540697479443373444e-10,2.078945945332196170e-10
7.794837439668574278e-10,1.396808178712196333e-10,3.087593790630440474e-10,3.972535672139006821e-10,2.297729360566337352e-10
7.818325797592745116e-10,1.778623473986013134e-10,3.899227469168168034e-10,4.970119425023029142e-10,2.918040348360683116e-10
7.841884933510987604e-10,1.479788409526397342e-10,3.242225053828025255e-10,4.132412564971813668e-10,2.426656037801206293e-10
7.865515060700183226e-10,1.004270786568642818e-10,2.213865770428766799e-10,2.847607714240055635e-10,1.648446151909874517e-10
7.889216393079946239e-10,8.880564391179123735e-11,1.945109720972854884e-10,2.479096406780691311e-10,1.455920067545941626e-10
7.912989145214437274e-10,1.057204833619139282e-10,2.316008764520905444e-10,2.951871575397949301e-10,1.733474747115079117e-10
7.936833532314432319e-10,7.610559734652685202e-11,1.667336265989845279e-10,2.125116990504584083e-10,1.247944380881919346e-10
7.960749770239160091e-10,3.476137200595440059e-10,7.613617796694151113e-10,9.703565785240630939e-10,5.698853971563978639e-10
7.984738075498298648e-10,1.162413843690586518e-10,2.547808714152317073e-10,3.247480765444310382e-10,1.906767190840406265e-10
8.008798665253991640e-10,1.018754958990313351e-10,2.230577880248058469e-10,2.842831123976599575e-10,1.669714367892539886e-10
8.032931757322696020e-10,1.439717820215216395e-10,3.155269446018988920e-10,4.021712694322007793e-10,2.361441131541540649e-10
8.057137570177284124e-10,9.061297522581401555e-11,1.984142918186434027e-10,2.528774744020392839e-10,1.485221961123571534e-10
8.081416322948895514e-10,7.832917569085387851e-11,1.731039861461112083e-10,2.227141157501421314e-10,1.288269714514139400e-10
8.105768235429042160e-10,6.074207085584119791e-10,1.331786614282178998e-09,1.697578054236459319e-09,9.966347319902441981e-10
8.130193528071478893e-10,9.657881300077086512e-11,2.117558351135501140e-10,2.699168912560748828e-10,1.584659022208872826e-10
8.154692421994322033e-10,1.191760942718318181e-10,2.614412268109545351e-10,3.332668365698572728e-10,1.956260021013134754e-10
8.179265138981921907e-10,1.453870801944659705e-10,3.189355293225476900e-10,4.065558833837509785e-10,2.386475008547987021e-10
8.203911901487003189e-10,8.918234555070073932e-11,1.953425202557669095e-10,2.489705364216657281e-10,1.462130489734544824e-10
8.228632932632563274e-10,1.143345552818633126e-10,2.505219131354867985e-10,3.193091863992511713e-10,1.875016632880676217e-10
